INCOMESTATEMENTID,ORGANCODE,COMTYPECODE,TICKER,YEARREPORT,LENGTHREPORT,LENGTHSERIES,STARTDATE,ENDDATE,SOURCENAME,NOTE,PUBLICDATE,ISAUDIT,STATUS,CREATEDATE,UPDATEDATE,ISA1,ISS115,ISS116,ISS117,ISS118,ISS119,ISS120,ISS121,ISS122,ISS42,ISS44,ISS45,ISS46,ISS48,ISS47,ISS43,ISS49,ISS123,ISS50,ISA2,ISA3,ISS124,ISS125,ISS126,ISS127,ISS128,ISS129,ISS130,ISS168,ISS131,ISS132,ISS133,ISS134,ISS135,ISS136,ISS137,ISS138,ISS139,ISS140,ISA4,ISA5,ISS142,ISS143,ISS144,ISS145,ISS141,ISS147,ISS148,ISS149,ISS150,ISS151,ISS146,ISA102,ISS152,ISA10,ISA11,ISA12,ISA13,ISA14,ISA15,ISA16,ISS153,ISS154,ISA19,ISA17,ISA18,ISA20,ISA22,ISS155,ISA21,ISS174,ISS156,ISS157,ISS158,ISS159,ISS160,ISS161,ISS162,ISS163,ISS164,ISS165,ISS166,ISS167,ISA23,ISA24,W_DATASOURCE_NUM_ID,W_INSERT_DT,W_INTEGRATION_ID,W_BATCH_ID
7862,TRVS,CK,TVB,2022,3,9.0,2022-07-01,2022-09-30,,,2022-10-20,False,1.0,2022-10-21 15:38:16.570,2022-10-21 15:38:20.493,18766519188.0,-5541851744.0,8206598150.0,-13748449894.0,0.0,0.0,13541938781.0,1721879122.0,0.0,8820885055.0,0.0,0.0,0.0,0.0,170207420.0,0.0,0.0,0.0,53460554.0,0.0,18766519188.0,-8066814597.0,-12291188015.0,4224373418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6676084051.0,0.0,0.0,0.0,-210486356.0,0.0,-27717584.0,0.0,-14981102588.0,3785416600.0,0.0,117936138.0,0.0,0.0,117936138.0,0.0,-3329349447.0,0.0,0.0,0.0,-3329349447.0,0.0,0.0,-12457717394.0,-11883714103.0,445653255.0,-96840000.0,348813255.0,0.0,-11534900848.0,-2010824372.0,-9524076476.0,5378743509.0,3473928214.0,1904815295.0,-6156157339.0,-6156157339.0,0.0,0.0,-14139661169.0,0.0,-14139661169.0,0.0,0.0,0.0,0.0,0.0,0.0,-20295818508.0,-20295818508.0,0.0,0.0,-55.0,0.0,2,2022-10-23 15:47:55.577,,
11800,TRVS,CK,TVB,2022,4,12.0,2022-10-01,2022-12-31,,,2023-01-30,False,1.0,2023-02-02 15:33:36.843,2023-02-02 15:33:40.770,26370743212.0,331198520.0,331198520.0,0.0,0.0,16438355.0,18944291848.0,91500.0,0.0,6338951070.0,0.0,0.0,0.0,0.0,195080666.0,0.0,0.0,68181818.0,476509435.0,0.0,26370743212.0,-18673516752.0,-13693245652.0,-4980271100.0,0.0,0.0,0.0,0.0,0.0,0.0,-239694327.0,-12554080858.0,0.0,0.0,0.0,-222220946.0,0.0,-21368768.0,0.0,-31710881651.0,-5340138439.0,0.0,701716605.0,0.0,0.0,701716605.0,0.0,-3211408396.0,0.0,0.0,0.0,-3211408396.0,0.0,0.0,-11711765169.0,-19561595399.0,-425246636.0,-150000001.0,-575246637.0,0.0,-20136842036.0,-15156570936.0,-4980271100.0,3333024476.0,2336970256.0,996054220.0,-16803817560.0,-16803817560.0,0.0,0.0,-3243914958.0,0.0,-3243914958.0,0.0,0.0,0.0,0.0,0.0,0.0,-20047732518.0,-20047732518.0,0.0,0.0,-150.0,0.0,2,2023-02-05 15:51:22.853,,
3962,VDS,CK,VDS,2022,1,3.0,2022-01-01,2022-03-31,,,2022-05-04,False,1.0,2022-05-04 14:24:59.423,2022-05-04 17:23:10.457,293814774434.0,85370895368.0,58044731706.0,25144784931.0,2181378731.0,0.0,99077780310.0,0.0,0.0,85184283340.0,17958304795.0,0.0,0.0,0.0,2215869655.0,0.0,0.0,2040787876.0,1966853090.0,0.0,293814774434.0,-10952760950.0,-5798934227.0,-4799533104.0,-354293619.0,0.0,0.0,0.0,-58082339502.0,0.0,-2248752914.0,-49826741612.0,-11508191767.0,0.0,0.0,-1970609238.0,-4978665184.0,-4072410921.0,0.0,-143640472088.0,150174302346.0,258000000.0,9665517932.0,0.0,0.0,9923517932.0,-535000000.0,-1086602705.0,0.0,0.0,0.0,-1621602705.0,0.0,0.0,-28550192514.0,129926025059.0,16736360.0,0.0,16736360.0,0.0,129942761419.0,134742294523.0,-4799533104.0,-26224120414.0,-21195163427.0,-5028956987.0,103718641005.0,103336478883.0,0.0,382162122.0,-44172145100.0,0.0,-44172145100.0,0.0,0.0,0.0,0.0,0.0,0.0,59546495905.0,59546495905.0,0.0,0.0,983.0,983.0,2,2022-05-06 15:27:37.657,,
6577,VDS,CK,VDS,2022,2,6.0,2022-04-01,2022-06-30,,,2022-08-31,True,1.0,2022-08-31 17:52:39.923,2023-12-04 16:14:34.550,146209198243.0,-19704003837.0,38914612613.0,-63322094637.0,4703478187.0,0.0,93660274885.0,0.0,0.0,63190947463.0,2135958904.0,0.0,0.0,0.0,2214746961.0,0.0,0.0,3009418181.0,1701855686.0,0.0,146209198243.0,-277765070235.0,-64121206393.0,-213435962167.0,-207901675.0,0.0,0.0,0.0,-61505470669.0,0.0,-1603215149.0,-39763330666.0,-147838185.0,0.0,0.0,-2161699884.0,-4505510209.0,-3865478213.0,0.0,-391317613210.0,-245108414967.0,714217.0,7523705969.0,0.0,0.0,7524420186.0,-7584000000.0,-1731703628.0,0.0,0.0,0.0,-9315703628.0,0.0,0.0,-32221914308.0,-279121612717.0,24259378.0,-1.0,24259377.0,0.0,-279097353340.0,-27484081467.0,-251613271873.0,33859582355.0,21195163427.0,12664418928.0,-245237770985.0,-239374372784.0,0.0,-5863398201.0,14159796300.0,0.0,14159796300.0,0.0,0.0,0.0,0.0,0.0,0.0,-231077974685.0,-231077974685.0,0.0,0.0,-2277.0,-2277.0,2,2023-12-06 15:19:10.023,,
9290,VDS,CK,VDS,2022,3,9.0,2022-07-01,2022-09-30,,,2022-11-03,False,1.0,2022-11-03 10:54:48.340,2022-11-03 10:56:47.380,186816151369.0,21066003805.0,10534588566.0,4119882770.0,6411532469.0,0.0,83732947524.0,0.0,0.0,61496636713.0,4856250000.0,0.0,0.0,0.0,2134257999.0,0.0,0.0,12122872727.0,1407182601.0,0.0,186816151369.0,-28199790859.0,-26088966744.0,-2036309375.0,-74514740.0,0.0,0.0,0.0,-55959127816.0,0.0,-1748104692.0,-36351956736.0,0.0,0.0,0.0,-2390981649.0,-4923070331.0,-4444732409.0,0.0,-134017764492.0,52798386877.0,38280000.0,8334128436.0,0.0,0.0,8372408436.0,-1835000888.0,-1144333780.0,0.0,0.0,0.0,-2979334668.0,0.0,0.0,-35220399281.0,22971061364.0,15340908.0,-96915022.0,-81574114.0,0.0,22889487250.0,20805913855.0,2083573395.0,-990382189.0,-166405635.0,-823976554.0,21899105061.0,32351744204.0,0.0,-10452639143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21899105061.0,21899105061.0,0.0,0.0,307.0,307.0,2,2022-11-05 15:48:57.710,,
11489,VDS,CK,VDS,2022,4,12.0,2022-10-01,2022-12-31,,,2023-04-20,True,1.0,2023-04-20 06:50:00.000,2023-11-21 15:37:50.750,196008268861.0,21308076141.0,1061576276.0,-2661957854.0,22908457719.0,0.0,89454871038.0,0.0,0.0,80740390638.0,875000000.0,0.0,0.0,0.0,2373602741.0,0.0,0.0,550000000.0,706328303.0,0.0,196008268861.0,-90579123604.0,-62284428409.0,-28196712654.0,-97982541.0,0.0,0.0,0.0,-51117076820.0,0.0,-525778448.0,-38044009143.0,-204437500.0,0.0,0.0,-2336985036.0,-3877110070.0,-4258795627.0,0.0,-190943316248.0,5064952613.0,0.0,12079611126.0,0.0,0.0,12079611126.0,-6693000000.0,-2407342103.0,0.0,0.0,0.0,-9100342103.0,0.0,0.0,-34650180749.0,-26605959113.0,67880611.0,-125000004.0,-57119393.0,0.0,-26663078506.0,4195592002.0,-30858670508.0,31300861306.0,0.0,31300861306.0,4637782800.0,-17726614960.0,0.0,22364397760.0,180272000.0,0.0,180272000.0,0.0,0.0,0.0,0.0,0.0,0.0,4818054800.0,4818054800.0,0.0,0.0,372.0,372.0,2,2023-11-24 15:21:20.473,,
1878487,MKSC,CK,MKSC,2014,1,0.0,2014-01-01,2014-03-31,OTC - BCTCQ1/2014,,2014-04-17,False,1.0,2015-08-12 00:00:00.000,2020-08-31 11:49:35.163,600773013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34722115.0,0.0,0.0,520000000.0,0.0,0.0,0.0,0.0,0.0,46050898.0,0.0,600773013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-524615125.0,76157888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140495070.0,-64337182.0,0.0,0.0,0.0,0.0,-64337182.0,0.0,0.0,0.0,0.0,0.0,-64337182.0,-64337182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020-12-03 10:06:05.127,,
1878610,MKSC,CK,MKSC,2014,2,0.0,2014-04-01,2014-06-30,OTC - BCTC Q2/2014,,2014-08-22,True,1.0,2015-08-12 00:00:00.000,2020-08-31 11:49:35.163,-306397046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18719451.0,0.0,0.0,-274545455.0,0.0,0.0,0.0,0.0,0.0,-13132140.0,0.0,-306397046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116455072.0,-422852118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-741341313.0,-1164193431.0,0.0,0.0,0.0,0.0,-1164193431.0,0.0,0.0,0.0,0.0,0.0,-1164193431.0,-1164193431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-123.0,0.0,2,2020-12-03 10:06:25.103,,
1878681,MKSC,CK,MKSC,2014,3,0.0,2014-07-01,2014-09-30,OTC - BCTC Q3/2014,,2014-10-21,False,1.0,2015-08-12 00:00:00.000,2020-08-31 11:49:35.163,624442524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9190288.0,0.0,0.0,-245454545.0,0.0,0.0,0.0,0.0,0.0,879087357.0,0.0,624442524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-734368935.0,-109926411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834567013.0,724640602.0,0.0,0.0,0.0,0.0,724640602.0,0.0,0.0,0.0,0.0,0.0,724640602.0,724640602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,2,2020-12-03 10:06:48.460,,
1878866,MKSC,CK,MKSC,2014,4,0.0,2014-10-01,2014-12-31,OTC - BCTC KT/2014,,2015-04-06,True,1.0,2015-08-12 00:00:00.000,2020-08-31 11:49:35.163,247377842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70432394.0,0.0,0.0,788454545.0,0.0,0.0,0.0,0.0,0.0,-611509097.0,0.0,247377842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3043811079.0,3291188921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2005408974.0,1285779947.0,90000000.0,0.0,90000000.0,0.0,1375779947.0,0.0,0.0,0.0,0.0,0.0,1375779947.0,1375779947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,2,2020-12-03 09:21:40.077,,
3156903,PHS,CK,PHS,2019,1,3.0,2019-01-01,2019-03-31,,,2019-04-24,False,1.0,2019-04-24 16:09:40.177,2020-08-31 11:49:35.163,49418003134.0,458574655.0,460916292.0,-2620837.0,279200.0,2431543893.0,33550506887.0,0.0,0.0,12257900907.0,0.0,0.0,0.0,0.0,350031529.0,0.0,0.0,14318182.0,355127081.0,0.0,49418003134.0,-241879272.0,-255039752.0,13160480.0,0.0,0.0,0.0,0.0,-204471300.0,0.0,-276211912.0,-14893746281.0,0.0,0.0,0.0,-544861032.0,-231080599.0,35077936.0,0.0,-16357172460.0,33060830674.0,4729.0,59045997.0,0.0,0.0,59050726.0,-196420848.0,-7177358443.0,0.0,0.0,0.0,-7373779291.0,0.0,0.0,-8402751403.0,17343350706.0,8000.0,0.0,8000.0,0.0,17343358706.0,15319819063.0,2023539643.0,-2101135827.0,-2101135827.0,0.0,15242222879.0,15242222879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15242222879.0,15242222879.0,0.0,0.0,218.0,0.0,2,2020-09-01 15:58:43.327,,
3320461,PHS,CK,PHS,2019,2,6.0,2019-04-01,2019-06-30,,,2019-09-20,True,1.0,2019-08-05 14:42:43.513,2020-08-31 11:49:35.163,46419050129.0,319904817.0,172905581.0,52264872.0,94734364.0,2883672048.0,32118774178.0,0.0,0.0,10569660375.0,0.0,0.0,0.0,0.0,383928144.0,0.0,0.0,14318182.0,128792385.0,0.0,46419050129.0,-393716333.0,-416690198.0,22973865.0,0.0,0.0,0.0,0.0,506090500.0,0.0,-432775774.0,-15041951053.0,0.0,0.0,0.0,-523892950.0,-337314450.0,128605597.0,0.0,-16094954463.0,30324095666.0,3167169154.0,67333562.0,0.0,0.0,3234502716.0,-5471758211.0,-6794584095.0,0.0,0.0,0.0,-12266342306.0,0.0,0.0,-9978247483.0,11314008593.0,11094818.0,0.0,11094818.0,0.0,11325103411.0,10112214674.0,1212888737.0,-2261045300.0,-2261045300.0,0.0,9064058111.0,9064058111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9064058111.0,9064058111.0,0.0,0.0,129.0,0.0,2,2020-09-01 16:03:42.573,,
3373175,PHS,CK,PHS,2019,3,9.0,2019-07-01,2019-09-30,,,2019-10-21,False,1.0,2019-10-21 17:20:44.420,2020-08-31 11:49:35.163,46267092833.0,552950161.0,197457145.0,305715626.0,49777390.0,3508100131.0,30091111437.0,0.0,0.0,10745687527.0,0.0,0.0,0.0,0.0,389278422.0,0.0,0.0,836772728.0,143192427.0,0.0,46267092833.0,-252356895.0,-236841124.0,-15515771.0,0.0,0.0,0.0,0.0,0.0,0.0,-300824796.0,-16339304508.0,0.0,0.0,0.0,-499174616.0,-194037029.0,89899579.0,0.0,-17495798265.0,28771294568.0,1831072861.0,70276593.0,0.0,0.0,1901349454.0,0.0,-6182326224.0,0.0,0.0,0.0,-6182326224.0,0.0,0.0,-10742180246.0,13748137552.0,2821367.0,0.0,2821367.0,0.0,13750958919.0,12144409064.0,1606549855.0,-2745933406.0,-2745933406.0,0.0,11005025513.0,11005025513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11005025513.0,11005025513.0,0.0,0.0,157.0,0.0,2,2020-09-01 16:04:39.170,,
3486772,PHS,CK,PHS,2019,4,12.0,2019-10-01,2019-12-31,,,2020-03-25,True,1.0,2020-02-03 10:09:07.860,2020-08-31 11:49:35.163,53477082310.0,191960042.0,464470538.0,-282931926.0,10421430.0,2446586396.0,33589300532.0,0.0,0.0,16637337617.0,0.0,0.0,0.0,0.0,409170956.0,0.0,0.0,69545454.0,133181313.0,0.0,53477082310.0,-320272548.0,-326495377.0,6222829.0,0.0,0.0,0.0,0.0,-459441903.0,0.0,-289141611.0,-19439816054.0,0.0,0.0,0.0,-527560957.0,-109747806.0,-290104137.0,0.0,-21436085016.0,32040997294.0,909730000.0,91868600.0,0.0,0.0,1001598600.0,-815468000.0,-6635883091.0,0.0,0.0,0.0,-7451351091.0,0.0,0.0,-10082114799.0,15509130004.0,1828183.0,-125000000.0,-123171817.0,0.0,15385958187.0,14752967284.0,632990903.0,-3175681684.0,-3248947856.0,73266172.0,12210276503.0,12210276503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12210276503.0,12210276503.0,0.0,0.0,175.0,0.0,2,2020-09-01 16:02:49.213,,
1878917,MKSC,CK,MKSC,2015,1,0.0,2015-01-01,2015-03-31,OTC - BCTC Q1/2015,,2015-05-05,False,1.0,2015-08-12 00:00:00.000,2020-08-31 11:49:35.163,30566660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5626190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24940470.0,0.0,30566660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-227380160.0,-196813500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194588220.0,-391401720.0,0.0,0.0,0.0,0.0,-391401720.0,0.0,0.0,0.0,0.0,0.0,-391401720.0,-391401720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020-12-03 11:10:22.503,,
1879026,MKSC,CK,MKSC,2015,2,3.0,2015-04-01,2015-06-30,OTC - BCTC Q2/2015,,2015-09-10,True,1.0,2015-08-12 00:00:00.000,2020-08-31 11:49:35.163,917475957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-821788.0,0.0,0.0,860000000.0,0.0,0.0,0.0,0.0,0.0,58297745.0,0.0,917475957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-508678232.0,408797725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111408454.0,297389271.0,0.0,0.0,0.0,0.0,297389271.0,0.0,0.0,0.0,0.0,0.0,297389271.0,297389271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020-12-03 11:10:42.887,,
1880484,MKSC,CK,MKSC,2015,3,3.0,2015-07-01,2015-09-30,OTC - BCTC Q3/2015,,2015-10-26,False,1.0,2015-10-26 15:03:37.160,2020-08-31 11:49:35.163,-858004150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57007953.0,0.0,0.0,-860000000.0,0.0,0.0,0.0,0.0,0.0,-55012103.0,0.0,-858004150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114998174.0,-743005976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116603489.0,-859609465.0,0.0,0.0,0.0,0.0,-859609465.0,0.0,0.0,0.0,0.0,0.0,-859609465.0,-859609465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020-12-03 11:11:03.777,,
1882611,MKSC,CK,MKSC,2015,4,3.0,2015-10-01,2015-12-31,OTC BCTC Q4/2015,,2016-02-04,False,1.0,2016-02-04 14:12:22.747,2020-08-31 11:49:35.163,786695998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12350617.0,0.0,0.0,827272727.0,0.0,0.0,0.0,0.0,0.0,-28226112.0,0.0,786695998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513707562.0,1300403560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300403560.0,0.0,0.0,0.0,0.0,1300403560.0,0.0,0.0,0.0,0.0,0.0,1300403560.0,1300403560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020-12-03 10:21:45.760,,
1878496,PHS,CK,PHS,2014,1,0.0,2014-01-01,2014-03-31,WEB- BCTC HN Q1 2014,,2014-04-17,False,1.0,2015-08-12 00:00:00.000,2020-08-31 11:49:35.163,19860631181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8576982651.0,0.0,0.0,36363636.0,0.0,144296283.0,366057370.0,0.0,0.0,10736931241.0,0.0,19860631181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11763931502.0,8096699679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2797193261.0,5299506418.0,84576809.0,-1500000.0,83076809.0,0.0,5382583227.0,0.0,0.0,0.0,0.0,0.0,5382583227.0,5382583227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,2,2020-12-03 10:06:05.127,,
1878570,PHS,CK,PHS,2014,2,0.0,2014-04-01,2014-06-30,OTC- BCTC Q2 2014,,2014-08-13,True,1.0,2015-08-12 00:00:00.000,2020-08-31 11:49:35.163,-3167398456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1936186788.0,0.0,0.0,-1363636.0,0.0,-12829373.0,-351390320.0,0.0,0.0,-865628339.0,0.0,-3167398456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158070770.0,-3009327686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1448160489.0,-4457488175.0,188341482.0,-6836695.0,181504787.0,0.0,-4275983388.0,0.0,0.0,0.0,0.0,0.0,-4275983388.0,-4275983388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-123.0,0.0,2,2020-12-03 10:06:25.103,,
1878671,PHS,CK,PHS,2014,3,0.0,2014-07-01,2014-09-30,WEB - BCTC Q3/2014,,2014-10-17,False,1.0,2015-08-12 00:00:00.000,2020-08-31 11:49:35.163,566367876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802220464.0,0.0,0.0,80625000.0,0.0,3375072.0,77468949.0,0.0,0.0,-397321609.0,0.0,566367876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100044315.0,466323561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3729650772.0,-3263327211.0,143275814.0,8336695.0,151612509.0,0.0,-3111714702.0,0.0,0.0,0.0,0.0,0.0,-3111714702.0,-3111714702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,0.0,2,2020-12-03 10:06:48.460,,
1878827,PHS,CK,PHS,2014,4,0.0,2014-10-01,2014-12-31,OTC_ BCTC KT 2014,,2015-03-04,True,1.0,2015-08-12 00:00:00.000,2020-08-31 11:49:35.163,59197717403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25516707739.0,0.0,0.0,124238636.0,0.0,435376289.0,390123841.0,0.0,0.0,32731270898.0,0.0,59197717403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38674216439.0,20523500964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15193237593.0,5330263371.0,472773139.0,-9836695.0,462936444.0,0.0,5793199815.0,0.0,0.0,0.0,0.0,0.0,5793199815.0,5793199815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,2,2020-12-03 09:21:40.077,,
2623967,PHS,CK,PHS,2018,1,3.0,2018-01-01,2018-03-31,OTC BCTC Q12018,,2018-05-04,False,1.0,2018-05-04 10:48:28.503,2020-03-19 14:25:02.063,43272149064.0,723385711.0,756689692.0,-66523681.0,33219700.0,2424654451.0,24597526309.0,0.0,0.0,14847865505.0,0.0,0.0,0.0,0.0,203869811.0,0.0,0.0,71829091.0,403018186.0,0.0,43272149064.0,-228993082.0,-234951773.0,5958691.0,0.0,0.0,0.0,0.0,-992255210.0,0.0,-190936837.0,-14401544774.0,0.0,0.0,0.0,-364763981.0,-164317088.0,0.0,0.0,-16342810972.0,26929338092.0,107516865.0,376045129.0,0.0,0.0,483561994.0,-1103668655.0,-6522203931.0,0.0,0.0,0.0,-7625872586.0,0.0,0.0,-7232596957.0,12554430543.0,3820399.0,0.0,3820399.0,0.0,12558250942.0,13178315932.0,-620064990.0,0.0,0.0,0.0,12558250942.0,12558250942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12558250942.0,12558250942.0,0.0,0.0,251.0,0.0,2,2020-04-15 04:32:14.340,,
2736654,PHS,CK,PHS,2018,2,6.0,2018-04-01,2018-06-30,OTC BCCT Q22018,,2018-08-07,False,1.0,2018-08-07 16:17:54.640,2020-03-19 14:25:02.063,38368278991.0,95093271.0,59094000.0,-17293992.0,53293263.0,2963834288.0,22885636789.0,0.0,0.0,11824848868.0,0.0,0.0,0.0,0.0,229313557.0,0.0,0.0,14318182.0,355234036.0,0.0,38368278991.0,-702989132.0,-505144392.0,-197844740.0,0.0,0.0,0.0,0.0,-52929493.0,0.0,-282052909.0,-14286487968.0,0.0,0.0,0.0,-384487229.0,-294437862.0,103244827.0,0.0,-15900139766.0,22468139225.0,35016638.0,-14928493.0,0.0,0.0,20088145.0,-2534021642.0,-5619810736.0,0.0,0.0,0.0,-8153832378.0,0.0,0.0,-8722146546.0,5612248446.0,89555.0,0.0,89555.0,0.0,5612338001.0,7798076733.0,-2185738732.0,0.0,0.0,0.0,5612338001.0,5612338001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5612338001.0,5612338001.0,0.0,0.0,112.0,0.0,2,2020-04-15 04:37:26.200,,
